Date,Goal,Funds
2024-02-01 00:01:00-05:00,5000,300.0
2024-02-01 21:01:00-05:00,5000,450.0
2024-02-02 21:01:00-05:00,5000,600.0
2024-02-03 21:01:00-05:00,5000,750.0
2024-02-04 21:01:00-05:00,5000,900.0
2024-02-05 21:01:00-05:00,5000,1050.0
2024-02-06 21:01:00-05:00,5000,1250.0
2024-02-07 21:01:00-05:00,5000,1400.0
2024-02-08 21:01:00-05:00,5000,1450.0
2024-02-09 21:01:00-05:00,5000,1550.0
2024-02-10 21:01:00-05:00,5000,1600.0
2024-02-11 21:01:00-05:00,5000,1700.0
2024-02-12 21:01:00-05:00,5000,1750.0
2024-02-13 21:01:00-05:00,5000,1800.0
2024-02-14 21:01:00-05:00,5000,2200.0
2024-02-15 21:01:00-05:00,5000,2300.0
2024-02-16 21:01:00-05:00,5000,2450.0
2024-02-17 21:01:00-05:00,5000,2700.0
2024-02-18 21:01:00-05:00,5000,2850.0
2024-02-19 21:01:00-05:00,5000,3000.0
2024-02-20 21:01:00-05:00,5000,3150.0
2024-02-21 21:01:00-05:00,5000,3250.0
2024-02-22 21:01:00-05:00,5000,3400.0
2024-02-23 21:01:00-05:00,5000,3550.0
2024-02-24 21:01:00-05:00,5000,3800.0
2024-02-25 21:01:00-05:00,5000,3950.0
2024-02-26 21:01:00-05:00,5000,4600.0
2024-02-27 21:01:00-05:00,5000,4900.0
2024-02-28 21:01:00-05:00,5000,5400.0
2024-02-29 21:01:00-05:00,5000,5586.0
