Date,Goal,Funds
2023-11-01 00:01:00-05:00,4943,544.0
2023-11-01 21:01:00-05:00,4943,593.0
2023-11-02 21:01:00-05:00,4943,593.0
2023-11-03 21:01:00-05:00,25000,2750.0
2023-11-04 21:01:00-05:00,25000,5750.0
2023-11-05 21:01:00-05:00,25000,7250.0
2023-11-06 21:01:00-05:00,25000,8500.0
2023-11-07 21:01:00-05:00,25000,9000.0
2023-11-08 21:01:00-05:00,25000,9500.0
2023-11-09 21:01:00-05:00,25000,10750.0
2023-11-10 21:01:00-05:00,25000,12000.0
2023-11-11 21:01:00-05:00,25000,13000.0
2023-11-12 21:01:00-05:00,25000,13250.0
2023-11-13 21:01:00-05:00,25000,13750.0
2023-11-14 21:01:00-05:00,25000,14250.0
2023-11-15 21:01:00-05:00,25000,14500.0
2023-11-16 21:01:00-05:00,25000,14750.0
2023-11-17 21:01:00-05:00,25000,15250.0
2023-11-18 21:01:00-05:00,25000,15250.0
2023-11-19 21:01:00-05:00,25000,15500.0
2023-11-20 21:01:00-05:00,25000,15750.0
2023-11-21 21:01:00-05:00,25000,15750.0
2023-11-22 21:01:00-05:00,25000,16000.0
2023-11-23 21:01:00-05:00,25000,16000.0
2023-11-24 21:01:00-05:00,25000,16500.0
2023-11-25 21:01:00-05:00,25000,16750.0
2023-11-26 21:01:00-05:00,25000,16750.0
2023-11-27 21:01:00-05:00,25000,17500.0
2023-11-28 21:01:00-05:00,25000,18250.0
2023-11-29 21:01:00-05:00,25000,18500.0
