Date,Goal,Funds
2023-04-01 00:01:00-05:00,4943,544.0
2023-04-01 21:01:00-05:00,4943,692.0
2023-04-02 21:01:00-05:00,4943,791.0
2023-04-03 21:01:00-05:00,4943,840.0
2023-04-04 21:01:00-05:00,4943,939.0
2023-04-05 21:01:00-05:00,4943,1137.0
2023-04-06 21:01:00-05:00,4943,1137.0
2023-04-07 21:01:00-05:00,4943,1236.0
2023-04-08 21:01:00-05:00,4943,1335.0
2023-04-09 21:01:00-05:00,4943,1433.0
2023-04-10 21:01:00-05:00,4943,1582.0
2023-04-11 21:01:00-05:00,4943,1730.0
2023-04-12 21:01:00-05:00,4943,1878.0
2023-04-13 21:01:00-05:00,4943,1977.0
2023-04-14 21:01:00-05:00,4943,2027.0
2023-04-15 21:01:00-05:00,4943,2076.0
2023-04-16 21:01:00-05:00,4943,2175.0
2023-04-17 21:01:00-05:00,4943,2224.0
2023-04-18 21:01:00-05:00,4943,2867.0
2023-04-19 21:01:00-05:00,4943,3213.0
2023-04-20 21:01:00-05:00,4943,3361.0
2023-04-21 21:01:00-05:00,4943,3460.0
2023-04-22 21:01:00-05:00,4943,3460.0
2023-04-23 21:01:00-05:00,4943,3559.0
2023-04-24 21:01:00-05:00,4943,3608.0
2023-04-25 21:01:00-05:00,4943,3757.0
2023-04-26 21:01:00-05:00,4943,3905.0
2023-04-27 21:01:00-05:00,4943,4004.0
2023-04-28 21:01:00-05:00,4943,4053.0
2023-04-29 21:01:00-05:00,4943,4152.0
