Date,Goal,Funds
2025-08-01 00:01:00-05:00,7000,0
2025-08-01 01:01:00-05:00,7000,0
2025-08-01 02:01:00-05:00,7000,0
2025-08-01 03:01:00-05:00,7000,0
2025-08-01 04:01:00-05:00,7000,5
2025-08-01 05:01:00-05:00,7000,10
2025-08-01 06:01:00-05:00,7000,46
2025-08-01 07:01:00-05:00,7000,75
2025-08-01 08:01:00-05:00,7000,75
2025-08-01 09:01:00-05:00,7000,106
2025-08-01 10:01:00-05:00,7000,106
2025-08-01 11:01:00-05:00,7000,106
2025-08-01 12:01:00-05:00,7000,106
2025-08-01 13:01:00-05:00,7000,116
2025-08-01 14:01:00-05:00,7000,126
2025-08-01 15:01:00-05:00,7000,126
2025-08-01 16:01:00-05:00,7000,131
2025-08-01 17:01:00-05:00,7000,131
2025-08-01 18:01:00-05:00,7000,131
2025-08-01 19:01:00-05:00,7000,131
2025-08-01 20:01:00-05:00,7000,131
2025-08-01 21:01:00-05:00,7000,136
2025-08-01 22:01:00-05:00,7000,136
2025-08-01 23:01:00-05:00,7000,136
2025-08-02 00:01:00-05:00,7000,146
2025-08-02 01:01:00-05:00,7000,146
2025-08-02 02:01:00-05:00,7000,146
2025-08-02 03:01:00-05:00,7000,146
2025-08-02 04:01:00-05:00,7000,146
2025-08-02 05:01:00-05:00,7000,264
2025-08-02 06:01:00-05:00,7000,264
2025-08-02 07:01:00-05:00,7000,264
2025-08-02 08:01:00-05:00,7000,264
2025-08-02 09:01:00-05:00,7000,269
2025-08-02 10:01:00-05:00,7000,269
2025-08-02 11:01:00-05:00,7000,276
2025-08-02 12:01:00-05:00,7000,281
2025-08-02 13:01:00-05:00,7000,281
2025-08-02 14:01:00-05:00,7000,281
2025-08-02 15:01:00-05:00,7000,281
2025-08-02 16:01:00-05:00,7000,281
2025-08-02 17:01:00-05:00,7000,291
2025-08-02 18:01:00-05:00,7000,291
2025-08-02 19:01:00-05:00,7000,291
2025-08-02 20:01:00-05:00,7000,291
2025-08-02 21:01:00-05:00,7000,291
2025-08-02 22:01:00-05:00,7000,296
2025-08-02 23:01:00-05:00,7000,296
2025-08-03 00:01:00-05:00,7000,296
2025-08-03 01:01:00-05:00,7000,296
2025-08-03 02:01:00-05:00,7000,296
2025-08-03 03:01:00-05:00,7000,296
2025-08-03 04:01:00-05:00,7000,304
2025-08-03 05:01:00-05:00,7000,368
2025-08-03 06:01:00-05:00,7000,368
2025-08-03 07:01:00-05:00,7000,368
2025-08-03 08:01:00-05:00,7000,368
2025-08-03 09:01:00-05:00,7000,373
2025-08-03 10:01:00-05:00,7000,373
2025-08-03 11:01:00-05:00,7000,373
2025-08-03 12:01:00-05:00,7000,373
2025-08-03 13:01:00-05:00,7000,378
2025-08-03 14:01:00-05:00,7000,378
2025-08-03 15:01:00-05:00,7000,383
2025-08-03 16:01:00-05:00,7000,383
2025-08-03 17:01:00-05:00,7000,383
2025-08-03 18:01:00-05:00,7000,383
