Date,Goal,Funds
2023-08-01 00:01:00-05:00,4943,99.0
2023-08-01 21:01:00-05:00,4943,198.0
2023-08-02 21:01:00-05:00,4943,395.0
2023-08-03 21:01:00-05:00,4943,494.0
2023-08-04 21:01:00-05:00,4943,692.0
2023-08-05 21:01:00-05:00,4943,791.0
2023-08-06 21:01:00-05:00,4943,840.0
2023-08-07 21:01:00-05:00,4943,939.0
2023-08-08 21:01:00-05:00,4943,1038.0
2023-08-09 21:01:00-05:00,4943,1087.0
2023-08-10 21:01:00-05:00,4943,1137.0
2023-08-11 21:01:00-05:00,4943,1236.0
2023-08-12 21:01:00-05:00,4943,1285.0
2023-08-13 21:01:00-05:00,4943,1384.0
2023-08-14 21:01:00-05:00,4943,1433.0
2023-08-15 21:01:00-05:00,4943,1483.0
2023-08-16 21:01:00-05:00,4943,1582.0
2023-08-17 21:01:00-05:00,4943,1681.0
2023-08-18 21:01:00-05:00,4943,1829.0
2023-08-19 21:01:00-05:00,4943,1977.0
2023-08-20 21:01:00-05:00,4943,2027.0
2023-08-21 21:01:00-05:00,4943,2027.0
2023-08-22 21:01:00-05:00,4943,2076.0
2023-08-23 21:01:00-05:00,4943,2274.0
2023-08-24 21:01:00-05:00,4943,2373.0
2023-08-25 21:01:00-05:00,4943,2472.0
2023-08-26 21:01:00-05:00,4943,2570.0
2023-08-27 21:01:00-05:00,4943,2620.0
2023-08-28 21:01:00-05:00,4943,2768.0
2023-08-29 21:01:00-05:00,4943,2966.0
2023-08-30 21:01:00-05:00,4943,3164.0
