Date,Goal,Funds
2025-02-01 00:01:00-05:00,7000,350.0
2025-02-01 21:01:00-05:00,7000,560.0
2025-02-02 21:01:00-05:00,7000,630.0
2025-02-03 21:01:00-05:00,7000,770.0
2025-02-04 21:01:00-05:00,7000,770.0
2025-02-05 21:01:00-05:00,7000,1050.0
2025-02-06 21:01:00-05:00,7000,1190.0
2025-02-07 21:01:00-05:00,7000,1400.0
2025-02-08 21:01:00-05:00,7000,1470.0
2025-02-09 21:01:00-05:00,7000,1470.0
2025-02-10 21:01:00-05:00,7000,1540.0
2025-02-11 21:01:00-05:00,7000,1750.0
2025-02-12 21:01:00-05:00,7000,1820.0
2025-02-13 21:01:00-05:00,7000,2310.0
2025-02-14 21:01:00-05:00,7000,2380.0
2025-02-15 21:01:00-05:00,7000,2450.0
2025-02-16 21:01:00-05:00,7000,2520.0
2025-02-17 21:01:00-05:00,7000,2870.0
2025-02-18 21:01:00-05:00,7000,3290.0
2025-02-19 21:01:00-05:00,7000,3570.0
2025-02-20 21:01:00-05:00,7000,3710.0
2025-02-21 21:01:00-05:00,7000,3850.0
2025-02-22 21:01:00-05:00,7000,4130.0
2025-02-23 21:01:00-05:00,7000,4200.0
2025-02-24 21:01:00-05:00,7000,5390.0
2025-02-25 21:01:00-05:00,7000,5740.0
2025-02-26 21:01:00-05:00,7000,6020.0
2025-02-27 21:01:00-05:00,7000,6580.0
