Date,Goal,Funds
2024-09-01 00:01:00-05:00,5000,150.0
2024-09-01 21:01:00-05:00,5000,250.0
2024-09-02 21:01:00-05:00,5000,350.0
2024-09-03 21:01:00-05:00,5000,500.0
2024-09-04 21:01:00-05:00,5000,600.0
2024-09-05 21:01:00-05:00,5000,750.0
2024-09-06 21:01:00-05:00,5000,950.0
2024-09-07 21:01:00-05:00,5000,1050.0
2024-09-08 21:01:00-05:00,5000,1100.0
2024-09-09 21:01:00-05:00,5000,1150.0
2024-09-10 21:01:00-05:00,5000,1300.0
2024-09-11 21:01:00-05:00,5000,1500.0
2024-09-12 21:01:00-05:00,5000,2100.0
2024-09-13 21:01:00-05:00,5000,2300.0
2024-09-14 21:01:00-05:00,5000,2400.0
2024-09-15 21:01:00-05:00,5000,2600.0
2024-09-16 21:01:00-05:00,5000,2900.0
2024-09-17 21:01:00-05:00,5000,2950.0
2024-09-18 21:01:00-05:00,5000,3100.0
2024-09-19 21:01:00-05:00,5000,3250.0
2024-09-20 21:01:00-05:00,5000,3500.0
2024-09-21 21:01:00-05:00,5000,3650.0
2024-09-22 21:01:00-05:00,5000,3750.0
2024-09-23 21:01:00-05:00,5000,3850.0
2024-09-24 21:01:00-05:00,5000,4000.0
2024-09-25 21:01:00-05:00,5000,4050.0
2024-09-26 21:01:00-05:00,5000,4200.0
2024-09-27 21:01:00-05:00,5000,4400.0
2024-09-28 21:01:00-05:00,5000,5150.0
2024-09-29 21:01:00-05:00,5000,5350.0
2024-09-30 21:01:00-05:00,5000,5467.0
