Date,Goal,Funds
2023-07-01 00:01:00-05:00,4943,148.0
2023-07-01 21:01:00-05:00,4943,297.0
2023-07-02 21:01:00-05:00,4943,741.0
2023-07-03 21:01:00-05:00,4943,1038.0
2023-07-04 21:01:00-05:00,4943,1186.0
2023-07-05 21:01:00-05:00,4943,1433.0
2023-07-06 21:01:00-05:00,4943,1582.0
2023-07-07 21:01:00-05:00,4943,1730.0
2023-07-08 21:01:00-05:00,4943,1878.0
2023-07-09 21:01:00-05:00,4943,1878.0
2023-07-10 21:01:00-05:00,4943,2027.0
2023-07-11 21:01:00-05:00,4943,2620.0
2023-07-12 21:01:00-05:00,4943,2768.0
2023-07-13 21:01:00-05:00,4943,2867.0
2023-07-14 21:01:00-05:00,4943,2966.0
2023-07-15 21:01:00-05:00,4943,3114.0
2023-07-16 21:01:00-05:00,4943,3213.0
2023-07-17 21:01:00-05:00,4943,3312.0
2023-07-18 21:01:00-05:00,4943,3510.0
2023-07-19 21:01:00-05:00,4943,3608.0
2023-07-20 21:01:00-05:00,4943,3806.0
2023-07-21 21:01:00-05:00,4943,4053.0
2023-07-22 21:01:00-05:00,4943,4152.0
2023-07-23 21:01:00-05:00,4943,4300.0
2023-07-24 21:01:00-05:00,4943,4548.0
2023-07-25 21:01:00-05:00,4943,4745.0
2023-07-26 21:01:00-05:00,4943,4844.0
2023-07-27 21:01:00-05:00,4943,4992.0
2023-07-28 21:01:00-05:00,4943,5091.0
2023-07-29 21:01:00-05:00,4943,5190.0
2023-07-30 21:01:00-05:00,4943,5289.0
