Date,Goal,Funds
2022-10-01 00:01:00-05:00,7215,433.0
2022-10-01 21:01:00-05:00,7215,649.0
2022-10-02 21:01:00-05:00,7215,722.0
2022-10-03 21:01:00-05:00,7215,794.0
2022-10-04 21:01:00-05:00,7215,866.0
2022-10-05 21:01:00-05:00,7215,938.0
2022-10-06 21:01:00-05:00,7215,1082.0
2022-10-07 21:01:00-05:00,7215,1227.0
2022-10-08 21:01:00-05:00,7215,1227.0
2022-10-09 21:01:00-05:00,7215,1299.0
2022-10-10 21:01:00-05:00,7215,1371.0
2022-10-11 21:01:00-05:00,7215,1443.0
2022-10-12 21:01:00-05:00,7215,1659.0
2022-10-13 21:01:00-05:00,7215,1659.0
2022-10-14 21:01:00-05:00,7215,1804.0
2022-10-15 21:01:00-05:00,7215,1876.0
2022-10-16 21:01:00-05:00,7215,2020.0
2022-10-17 21:01:00-05:00,7215,2092.0
2022-10-18 21:01:00-05:00,7215,2165.0
2022-10-19 21:01:00-05:00,7215,2237.0
2022-10-20 21:01:00-05:00,7215,2237.0
2022-10-21 21:01:00-05:00,7215,2309.0
2022-10-22 21:01:00-05:00,7215,2381.0
2022-10-23 21:01:00-05:00,7215,2525.0
2022-10-24 21:01:00-05:00,7215,2597.0
2022-10-25 21:01:00-05:00,7215,2814.0
2022-10-26 21:01:00-05:00,7215,2958.0
2022-10-27 21:01:00-05:00,7215,3463.0
2022-10-28 21:01:00-05:00,7215,3968.0
2022-10-29 21:01:00-05:00,7215,4473.0
2022-10-30 21:01:00-05:00,7215,4690.0
