Date,Goal,Funds
2025-01-01 00:01:00-05:00,7000,350.0
2025-01-01 21:01:00-05:00,7000,420.0
2025-01-02 21:01:00-05:00,7000,560.0
2025-01-03 21:01:00-05:00,7000,700.0
2025-01-04 21:01:00-05:00,7000,770.0
2025-01-05 21:01:00-05:00,7000,910.0
2025-01-06 21:01:00-05:00,7000,1050.0
2025-01-07 21:01:00-05:00,7000,1120.0
2025-01-08 21:01:00-05:00,7000,1260.0
2025-01-09 21:01:00-05:00,7000,1260.0
2025-01-10 21:01:00-05:00,7000,1330.0
2025-01-11 21:01:00-05:00,7000,1610.0
2025-01-12 21:01:00-05:00,7000,1680.0
2025-01-13 21:01:00-05:00,7000,1820.0
2025-01-14 21:01:00-05:00,7000,1890.0
2025-01-15 21:01:00-05:00,7000,1960.0
2025-01-16 21:01:00-05:00,7000,2590.0
2025-01-17 21:01:00-05:00,7000,2730.0
2025-01-18 21:01:00-05:00,7000,3010.0
2025-01-19 21:01:00-05:00,7000,3220.0
2025-01-20 21:01:00-05:00,7000,3640.0
2025-01-21 21:01:00-05:00,7000,3640.0
2025-01-22 21:01:00-05:00,7000,3850.0
2025-01-23 21:01:00-05:00,7000,4060.0
2025-01-24 21:01:00-05:00,7000,4130.0
2025-01-25 21:01:00-05:00,7000,4480.0
2025-01-26 21:01:00-05:00,7000,4830.0
2025-01-27 21:01:00-05:00,7000,4970.0
2025-01-28 21:01:00-05:00,7000,5250.0
2025-01-29 21:01:00-05:00,7000,5390.0
2025-01-30 21:01:00-05:00,7000,6090.0
2025-01-31 21:01:00-05:00,7000,6195.0
