Date,Goal,Funds
2023-01-01 00:01:00-05:00,7215,72.0
2023-01-01 21:01:00-05:00,7215,216.0
2023-01-02 21:01:00-05:00,7215,361.0
2023-01-03 21:01:00-05:00,7215,433.0
2023-01-04 21:01:00-05:00,7215,505.0
2023-01-05 21:01:00-05:00,7215,649.0
2023-01-06 21:01:00-05:00,4943,741.0
2023-01-07 21:01:00-05:00,4943,840.0
2023-01-08 21:01:00-05:00,4943,939.0
2023-01-09 21:01:00-05:00,4943,989.0
2023-01-10 21:01:00-05:00,4943,1137.0
2023-01-11 21:01:00-05:00,4943,1285.0
2023-01-12 21:01:00-05:00,4943,1433.0
2023-01-13 21:01:00-05:00,4943,1483.0
2023-01-14 21:01:00-05:00,4943,1582.0
2023-01-15 21:01:00-05:00,4943,1681.0
2023-01-16 21:01:00-05:00,4943,1779.0
2023-01-17 21:01:00-05:00,4943,1829.0
2023-01-18 21:01:00-05:00,4943,1878.0
2023-01-19 21:01:00-05:00,4943,2224.0
2023-01-20 21:01:00-05:00,4943,2323.0
2023-01-21 21:01:00-05:00,4943,2422.0
2023-01-22 21:01:00-05:00,4943,2472.0
2023-01-23 21:01:00-05:00,4943,2768.0
2023-01-24 21:01:00-05:00,4943,2916.0
2023-01-25 21:01:00-05:00,4943,3114.0
2023-01-26 21:01:00-05:00,4943,3213.0
2023-01-27 21:01:00-05:00,4943,3856.0
2023-01-28 21:01:00-05:00,4943,3954.0
2023-01-29 21:01:00-05:00,4943,4103.0
2023-01-30 21:01:00-05:00,4943,4202.0
