Date,Goal,Funds
2024-12-01 00:01:00-05:00,7000,560.0
2024-12-01 21:01:00-05:00,7000,700.0
2024-12-02 21:01:00-05:00,7000,910.0
2024-12-03 21:01:00-05:00,7000,1190.0
2024-12-04 21:01:00-05:00,7000,1260.0
2024-12-05 21:01:00-05:00,7000,1610.0
2024-12-06 21:01:00-05:00,7000,1750.0
2024-12-07 21:01:00-05:00,7000,1820.0
2024-12-08 21:01:00-05:00,7000,1890.0
2024-12-09 21:01:00-05:00,7000,1960.0
2024-12-10 21:01:00-05:00,7000,2170.0
2024-12-11 21:01:00-05:00,7000,2310.0
2024-12-12 21:01:00-05:00,7000,2380.0
2024-12-13 21:01:00-05:00,7000,2590.0
2024-12-14 21:01:00-05:00,7000,2730.0
2024-12-15 21:01:00-05:00,7000,2870.0
2024-12-16 21:01:00-05:00,7000,2940.0
2024-12-17 21:01:00-05:00,7000,3010.0
2024-12-18 21:01:00-05:00,7000,3290.0
2024-12-19 21:01:00-05:00,7000,3780.0
2024-12-20 21:01:00-05:00,7000,4060.0
2024-12-21 21:01:00-05:00,7000,4270.0
2024-12-22 21:01:00-05:00,7000,4340.0
2024-12-23 21:01:00-05:00,7000,4760.0
2024-12-24 21:01:00-05:00,7000,4830.0
2024-12-25 21:01:00-05:00,7000,4970.0
2024-12-26 21:01:00-05:00,7000,5250.0
2024-12-27 21:01:00-05:00,7000,5600.0
2024-12-28 21:01:00-05:00,7000,5810.0
2024-12-29 21:01:00-05:00,7000,6090.0
2024-12-30 21:01:00-05:00,7000,6790.0
2024-12-31 21:01:00-05:00,7000,6673.0
