Date,Goal,Funds
2022-11-01 00:01:00-05:00,7215,216.0
2022-11-01 21:01:00-05:00,7215,649.0
2022-11-02 21:01:00-05:00,7215,1082.0
2022-11-03 21:01:00-05:00,7215,1299.0
2022-11-04 21:01:00-05:00,7215,1659.0
2022-11-05 21:01:00-05:00,7215,2309.0
2022-11-06 21:01:00-05:00,7215,3175.0
2022-11-07 21:01:00-05:00,7215,4185.0
2022-11-08 21:01:00-05:00,7215,4618.0
2022-11-09 21:01:00-05:00,7215,4762.0
2022-11-10 21:01:00-05:00,7215,5051.0
2022-11-11 21:01:00-05:00,7215,5700.0
2022-11-12 21:01:00-05:00,7215,6205.0
2022-11-13 21:01:00-05:00,7215,6566.0
2022-11-14 21:01:00-05:00,7215,6854.0
2022-11-15 21:01:00-05:00,7215,7071.0
2022-11-16 21:01:00-05:00,7215,7359.0
2022-11-17 21:01:00-05:00,7215,7576.0
2022-11-18 21:01:00-05:00,7215,9019.0
2022-11-19 21:01:00-05:00,7215,9380.0
2022-11-20 21:01:00-05:00,7215,9885.0
2022-11-21 21:01:00-05:00,7215,10029.0
2022-11-22 21:01:00-05:00,7215,10173.0
2022-11-23 21:01:00-05:00,7215,10390.0
2022-11-24 21:01:00-05:00,7215,10462.0
2022-11-25 21:01:00-05:00,7215,10606.0
2022-11-26 21:01:00-05:00,7215,10750.0
2022-11-27 21:01:00-05:00,7215,10967.0
2022-11-28 21:01:00-05:00,7215,11111.0
2022-11-29 21:01:00-05:00,7215,11183.0
