Date,Goal,Funds
2024-01-01 00:01:00-05:00,5000,100.0
2024-01-01 21:01:00-05:00,5000,300.0
2024-01-02 21:01:00-05:00,5000,500.0
2024-01-03 21:01:00-05:00,5000,600.0
2024-01-04 21:01:00-05:00,5000,750.0
2024-01-05 21:01:00-05:00,5000,1000.0
2024-01-06 21:01:00-05:00,5000,1100.0
2024-01-07 21:01:00-05:00,5000,1200.0
2024-01-08 21:01:00-05:00,5000,1300.0
2024-01-09 21:01:00-05:00,5000,1400.0
2024-01-10 21:01:00-05:00,5000,1500.0
2024-01-11 21:01:00-05:00,5000,1550.0
2024-01-12 21:01:00-05:00,5000,1550.0
2024-01-13 21:01:00-05:00,5000,1700.0
2024-01-14 21:01:00-05:00,5000,1800.0
2024-01-15 21:01:00-05:00,5000,1900.0
2024-01-16 21:01:00-05:00,5000,2000.0
2024-01-17 21:01:00-05:00,5000,2200.0
2024-01-18 21:01:00-05:00,5000,2350.0
2024-01-19 21:01:00-05:00,5000,2600.0
2024-01-20 21:01:00-05:00,5000,2650.0
2024-01-21 21:01:00-05:00,5000,2700.0
2024-01-22 21:01:00-05:00,5000,2800.0
2024-01-23 21:01:00-05:00,5000,2900.0
2024-01-24 21:01:00-05:00,5000,3050.0
2024-01-25 21:01:00-05:00,5000,3150.0
2024-01-26 21:01:00-05:00,5000,3250.0
2024-01-27 21:01:00-05:00,5000,3350.0
2024-01-28 21:01:00-05:00,5000,3500.0
2024-01-29 21:01:00-05:00,5000,3700.0
2024-01-30 21:01:00-05:00,5000,3850.0
2024-01-31 21:01:00-05:00,5000,4079.0
