Date,Goal,Funds
2023-05-01 00:01:00-05:00,4943,99.0
2023-05-01 21:01:00-05:00,4943,198.0
2023-05-02 21:01:00-05:00,4943,346.0
2023-05-03 21:01:00-05:00,4943,445.0
2023-05-04 21:01:00-05:00,4943,544.0
2023-05-05 21:01:00-05:00,4943,643.0
2023-05-06 21:01:00-05:00,4943,692.0
2023-05-07 21:01:00-05:00,4943,840.0
2023-05-08 21:01:00-05:00,4943,989.0
2023-05-09 21:01:00-05:00,4943,1038.0
2023-05-10 21:01:00-05:00,4943,1186.0
2023-05-11 21:01:00-05:00,4943,1236.0
2023-05-12 21:01:00-05:00,4943,1335.0
2023-05-13 21:01:00-05:00,4943,1384.0
2023-05-14 21:01:00-05:00,4943,1483.0
2023-05-15 21:01:00-05:00,4943,1483.0
2023-05-16 21:01:00-05:00,4943,1582.0
2023-05-17 21:01:00-05:00,4943,1631.0
2023-05-18 21:01:00-05:00,4943,1779.0
2023-05-19 21:01:00-05:00,4943,1928.0
2023-05-20 21:01:00-05:00,4943,1977.0
2023-05-21 21:01:00-05:00,4943,2027.0
2023-05-22 21:01:00-05:00,4943,2125.0
2023-05-23 21:01:00-05:00,4943,2125.0
2023-05-24 21:01:00-05:00,4943,2274.0
2023-05-25 21:01:00-05:00,4943,2373.0
2023-05-26 21:01:00-05:00,4943,2472.0
2023-05-27 21:01:00-05:00,4943,2521.0
2023-05-28 21:01:00-05:00,4943,2669.0
2023-05-29 21:01:00-05:00,4943,2768.0
2023-05-30 21:01:00-05:00,4943,2867.0
