Date,Goal,Funds
2024-11-01 00:01:00-05:00,7000,350.0
2024-11-01 21:01:00-05:00,7000,420.0
2024-11-02 21:01:00-05:00,7000,560.0
2024-11-03 21:01:00-05:00,7000,980.0
2024-11-04 21:01:00-05:00,7000,1260.0
2024-11-05 21:01:00-05:00,7000,1470.0
2024-11-06 21:01:00-05:00,7000,1610.0
2024-11-07 21:01:00-05:00,7000,1820.0
2024-11-08 21:01:00-05:00,7000,1960.0
2024-11-09 21:01:00-05:00,7000,2310.0
2024-11-10 21:01:00-05:00,7000,2520.0
2024-11-11 21:01:00-05:00,7000,2660.0
2024-11-12 21:01:00-05:00,7000,2660.0
2024-11-13 21:01:00-05:00,7000,2870.0
2024-11-14 21:01:00-05:00,7000,3080.0
2024-11-15 21:01:00-05:00,7000,3290.0
2024-11-16 21:01:00-05:00,7000,3500.0
2024-11-17 21:01:00-05:00,7000,3570.0
2024-11-18 21:01:00-05:00,7000,3850.0
2024-11-19 21:01:00-05:00,7000,4060.0
2024-11-20 21:01:00-05:00,7000,4200.0
2024-11-21 21:01:00-05:00,7000,4620.0
2024-11-22 21:01:00-05:00,7000,4690.0
2024-11-23 21:01:00-05:00,7000,4760.0
2024-11-24 21:01:00-05:00,7000,4970.0
2024-11-25 21:01:00-05:00,7000,5110.0
2024-11-26 21:01:00-05:00,7000,5320.0
2024-11-27 21:01:00-05:00,7000,5460.0
2024-11-28 21:01:00-05:00,7000,5880.0
2024-11-29 21:01:00-05:00,7000,6720.0
2024-11-30 21:01:00-05:00,7000,7010.0
