Date,Goal,Funds
2024-06-01 00:01:00-05:00,5000,50.0
2024-06-01 21:01:00-05:00,5000,150.0
2024-06-02 21:01:00-05:00,5000,350.0
2024-06-03 21:01:00-05:00,5000,600.0
2024-06-04 21:01:00-05:00,5000,750.0
2024-06-05 21:01:00-05:00,5000,850.0
2024-06-06 21:01:00-05:00,5000,1000.0
2024-06-07 21:01:00-05:00,5000,1200.0
2024-06-08 21:01:00-05:00,5000,1200.0
2024-06-09 21:01:00-05:00,5000,1300.0
2024-06-10 21:01:00-05:00,5000,1500.0
2024-06-11 21:01:00-05:00,5000,1550.0
2024-06-12 21:01:00-05:00,5000,1650.0
2024-06-13 21:01:00-05:00,5000,1800.0
2024-06-14 21:01:00-05:00,5000,2100.0
2024-06-15 21:01:00-05:00,5000,2250.0
2024-06-16 21:01:00-05:00,5000,2400.0
2024-06-17 21:01:00-05:00,5000,2450.0
2024-06-18 21:01:00-05:00,5000,2650.0
2024-06-19 21:01:00-05:00,5000,2800.0
2024-06-20 21:01:00-05:00,5000,2950.0
2024-06-21 21:01:00-05:00,5000,3200.0
2024-06-22 21:01:00-05:00,5000,3350.0
2024-06-23 21:01:00-05:00,5000,3400.0
2024-06-24 21:01:00-05:00,5000,3500.0
2024-06-25 21:01:00-05:00,5000,3800.0
2024-06-26 21:01:00-05:00,5000,4100.0
2024-06-27 21:01:00-05:00,5000,4350.0
2024-06-28 21:01:00-05:00,5000,5100.0
2024-06-29 21:01:00-05:00,5000,5250.0
2024-06-30 21:01:00-05:00,5000,5536.0
