Date,Goal,Funds
2023-10-01 00:01:00-05:00,4943,198.0
2023-10-01 21:01:00-05:00,4943,346.0
2023-10-02 21:01:00-05:00,4943,445.0
2023-10-03 21:01:00-05:00,4943,544.0
2023-10-04 21:01:00-05:00,4943,593.0
2023-10-05 21:01:00-05:00,4943,741.0
2023-10-06 21:01:00-05:00,4943,840.0
2023-10-07 21:01:00-05:00,4943,890.0
2023-10-08 21:01:00-05:00,4943,939.0
2023-10-09 21:01:00-05:00,4943,989.0
2023-10-10 21:01:00-05:00,4943,1087.0
2023-10-11 21:01:00-05:00,4943,1137.0
2023-10-12 21:01:00-05:00,4943,1186.0
2023-10-13 21:01:00-05:00,4943,1384.0
2023-10-14 21:01:00-05:00,4943,1433.0
2023-10-15 21:01:00-05:00,4943,1532.0
2023-10-16 21:01:00-05:00,4943,1631.0
2023-10-17 21:01:00-05:00,4943,1829.0
2023-10-18 21:01:00-05:00,4943,2027.0
2023-10-19 21:01:00-05:00,4943,2323.0
2023-10-20 21:01:00-05:00,4943,2373.0
2023-10-21 21:01:00-05:00,4943,2422.0
2023-10-22 21:01:00-05:00,4943,2521.0
2023-10-23 21:01:00-05:00,4943,2521.0
2023-10-24 21:01:00-05:00,4943,2620.0
2023-10-25 21:01:00-05:00,4943,2719.0
2023-10-26 21:01:00-05:00,4943,2768.0
2023-10-27 21:01:00-05:00,4943,2867.0
2023-10-28 21:01:00-05:00,4943,2916.0
2023-10-29 21:01:00-05:00,4943,3015.0
2023-10-30 21:01:00-05:00,4943,3164.0
